Date,Nuclear,Gaz,Charbon,Biomasse,Fioul,Hydro,STEP Pompage,STEP Turbinage,Batterie Injection,Batterie Soutirage,RES,Charge,Charge Nette
2020-01-06T10:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,656.1630789302011,0.0,0.0,4472,12868,8396
2020-01-06T11:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,560.1630789302011,0.0,0.0,4650,12950,8300
2020-01-06T12:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,482.1630789302011,0.0,0.0,4704,12926,8222
2020-01-06T13:00:00,5580.0,0.0,2160.0,0.0,0.0,947.1630789302012,0.0,1200.0,0.0,0.0,2773,12660,9887
2020-01-06T14:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,290.1630789302011,0.0,0.0,4405,12435,8030
2020-01-06T15:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,76.16307893020112,0.0,0.0,4421,12237,7816
2020-01-06T16:00:00,5580.0,-5.456968210637569e-13,2160.0,0.0,0.0,0.0,0.0,272.16307893020183,0.0,0.0,4160,12172,8012
2020-01-06T17:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,1009.1630789302012,0.0,0.0,4003,12752,8749
2020-01-06T18:00:00,5580.0,-4.5474735088646414e-14,2160.0,0.0,0.0,219.16307893020135,0.0,1200.0,0.0,0.0,4149,13308,9159
2020-01-06T19:00:00,5580.0,0.0,2160.0,0.0,0.0,134.16307893020115,0.0,1200.0,0.0,0.0,4096,13170,9074
2020-01-06T20:00:00,5580.0,3.637978807091713e-13,2160.0,0.0,0.0,59.163078930201664,0.0,1200.0,0.0,0.0,3312,12311,8999
2020-01-06T21:00:00,5580.0,3.637978807091713e-13,2160.0,0.0,0.0,703.1630789302017,0.0,1200.0,0.0,0.0,1927,11570,9643
2020-01-06T22:00:00,5580.0,5.456968210637569e-13,2160.0,0.0,0.0,0.0,0.0,584.1630789302008,0.0,0.0,3392,11716,8324
2020-01-06T23:00:00,5580.0,5.1159076974727215e-14,2160.0,0.0,0.0,923.1630789302012,0.0,1200.0,0.0,0.0,1999,11862,9863
2020-01-07T00:00:00,5580.0,3.637978807091713e-13,2160.0,0.0,0.0,0.0,0.0,566.1630789302017,0.0,0.0,2896,11202,8306
2020-01-07T01:00:00,5580.0,5.456968210637569e-13,2160.0,0.0,0.0,0.0,0.0,456.16307893020166,0.0,0.0,2705,10901,8196
2020-01-07T02:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,495.1630789302021,0.0,0.0,2389,10624,8235
2020-01-07T03:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,0.0,494.1630789302021,0.0,0.0,2017,10251,8234
