Date,Nucleaire,Gaz,Charbon,Biomasse,Fioul,Hydro,STEP Pompage,STEP Turbinage,Batterie Injection,Batterie Soutirage,RES,Charge Nette
2020-01-18 13:00:00,5580.0,1939.1630789302008,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4882,9823
2020-01-18 14:00:00,5580.0,1659.1630789302012,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4834,9543
2020-01-18 15:00:00,5580.0,1630.1630789302012,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4589,9514
2020-01-18 16:00:00,5580.0,1867.1630789302008,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4369,9751
2020-01-18 17:00:00,5580.0,2614.1630789302008,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4218,10498
2020-01-18 18:00:00,5580.0,2977.7253966880926,2160.0,58.5,85.5,0.0,0.0,177.43768224210783,0.0,0.0,4495,11039
2020-01-18 19:00:00,5580.0,2795.7227209548805,2160.0,58.5,85.5,108.04905414219115,0.0,241.39130383313068,0.0,0.0,4361,11029
2020-01-18 20:00:00,5580.0,2826.1630789302003,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,3857,10710
2020-01-18 21:00:00,5580.0,2417.1630789302,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,3569,10301
2020-01-18 22:00:00,5580.0,2177.1630789301994,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,3988,10061
2020-01-18 23:00:00,5580.0,2608.1999999999994,2160.0,58.5,85.5,1949.963078930201,0.0,0.0,0.0,0.0,1686,12442
2020-01-19 00:00:00,5580.0,2608.1999999999994,2160.0,58.5,85.5,1451.9630789302014,0.0,0.0,0.0,0.0,1802,11944
2020-01-19 01:00:00,5580.0,2608.2,2160.0,58.5,85.5,523.9630789302006,0.0,0.0,0.0,0.0,2523,11016
2020-01-19 02:00:00,5580.0,2608.199999999999,2160.0,58.5,85.5,1252.9630789302014,0.0,0.0,0.0,0.0,1580,11745
2020-01-19 03:00:00,5580.0,2608.1999999999994,2160.0,58.5,85.5,590.9630789302009,0.0,0.0,0.0,0.0,1837,11083
2020-01-19 04:00:00,5580.0,2608.2,2160.0,58.5,85.5,876.9630789302017,0.0,0.0,0.0,0.0,1493,11369
2020-01-19 05:00:00,5580.0,2608.2,2160.0,58.5,85.5,658.9630789302006,0.0,0.0,0.0,0.0,2284,11151
2020-01-19 06:00:00,5580.0,2608.2,2160.0,58.5,85.5,1392.9630789302005,0.0,0.0,0.0,0.0,2796,11885
2020-01-19 07:00:00,5580.0,2608.2,2160.0,58.5,85.5,1745.963078930201,0.0,0.0,0.0,0.0,3476,12238
2020-01-19 08:00:00,5580.0,2608.2,2160.0,58.5,85.5,1316.9630789302005,0.0,0.0,0.0,0.0,4126,11809
2020-01-19 09:00:00,5580.0,2608.2,2160.0,58.5,85.5,1026.963078930201,0.0,0.0,0.0,0.0,4330,11519
2020-01-19 10:00:00,5580.0,2608.2,2160.0,58.5,85.5,1790.9630789302005,0.0,0.0,0.0,0.0,3383,12283
2020-01-19 11:00:00,5580.0,2608.2,2160.0,58.5,85.5,308.9630789302008,0.0,0.0,0.0,0.0,4791,10801
2020-01-19 12:00:00,5580.0,2608.1999999999994,2160.0,58.5,85.5,949.963078930201,0.0,0.0,0.0,0.0,3955,11442
2020-01-19 13:00:00,5580.0,2359.1630789302017,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4772,10243
2020-01-19 14:00:00,5580.0,2796.1630789302008,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,3987,10680
2020-01-19 15:00:00,5580.0,1892.1630789302014,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4595,9776
2020-01-19 16:00:00,5580.0,2056.1630789302008,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4390,9940
2020-01-19 17:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,125.96307893020094,0.0,0.0,0.0,0.0,4247,10618
2020-01-19 18:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,2133.963078930201,0.0,0.0,0.0,0.0,3041,12626
2020-01-19 19:00:00,5580.0,2608.2,2160.0,58.5,85.5,831.9630789302006,0.0,0.0,0.0,0.0,4129,11324
2020-01-19 20:00:00,5580.0,2608.2,2160.0,58.5,85.5,2126.963078930201,0.0,0.0,0.0,0.0,2025,12619
2020-01-19 21:00:00,5580.0,2608.2,2160.0,58.5,85.5,1724.9630789302005,0.0,0.0,0.0,0.0,1761,12217
2020-01-19 22:00:00,5580.0,2482.1630789302017,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,3760,10366
2020-01-19 23:00:00,5580.0,2573.1630789302017,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,3746,10457
2020-01-20 00:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,1507.9630789302018,0.0,0.0,0.0,0.0,1714,12000
2020-01-20 01:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,245.9630789302028,0.0,1200.0,0.0,0.0,1559,11938
2020-01-20 02:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,1419.9630789302028,0.0,0.0,0.0,0.0,1360,11912
2020-01-20 03:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,1044.9630789302028,0.0,0.0,0.0,0.0,1317,11537
2020-01-20 04:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,959.9630789302028,0.0,0.0,0.0,0.0,1328,11452
2020-01-20 05:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,753.9630789302028,0.0,0.0,0.0,0.0,2094,11246
2020-01-20 06:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,1476.9630789302018,0.0,0.0,0.0,0.0,2601,11969
2020-01-20 07:00:00,5580.0,2608.1999999999994,2160.0,58.5,85.5,1807.9630789302028,0.0,0.0,0.0,0.0,3288,12300
2020-01-20 08:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,3005.963078930201,0.0,0.0,0.0,0.0,2309,13498
2020-01-20 09:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,2367.963078930201,0.0,0.0,0.0,0.0,2876,12860
2020-01-20 10:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,363.9630789302028,0.0,0.0,0.0,0.0,4714,10856
2020-01-20 11:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,60.96307893020276,0.0,0.0,0.0,0.0,4934,10553
2020-01-20 12:00:00,5580.0,2405.1630789302026,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,5021,10289
2020-01-20 13:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,497.963078930202,0.0,0.0,0.0,0.0,3941,10990
2020-01-20 14:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,149.9630789302022,0.0,0.0,0.0,0.0,3936,10642
2020-01-20 15:00:00,5580.0,2387.163078930202,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4030,10271
2020-01-20 16:00:00,5580.0,2044.1630789302026,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4324,9928
2020-01-20 17:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,83.96307893020196,0.0,0.0,0.0,0.0,4161,10576
2020-01-20 18:00:00,5580.0,2608.2,2160.0,58.5,85.5,1896.9630789302023,0.0,0.0,0.0,0.0,3129,12389
2020-01-20 19:00:00,5580.0,2963.2371936247027,2160.0,58.5,85.5,0.0,0.0,306.9258853054997,0.0,0.0,4099,11154
2020-01-20 20:00:00,5580.0,2963.2371936247027,2160.0,58.5,85.5,0.0,0.0,69.92588530549949,0.0,0.0,3585,10917
2020-01-20 21:00:00,5580.0,2608.2,2160.0,58.5,85.5,92.96307893020264,0.0,0.0,0.0,0.0,3292,10585
2020-01-20 22:00:00,5580.0,2608.2,2160.0,58.5,85.5,1618.9630789302023,0.0,0.0,0.0,0.0,1909,12111
2020-01-20 23:00:00,5580.0,2504.1630789302026,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,3705,10388
2020-01-21 00:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,0.0,0.0,116.96307893020276,0.0,0.0,2982,10609
2020-01-21 01:00:00,5580.0,2586.1630789302026,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,2889,10470
2020-01-21 02:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,63.96307893020276,0.0,0.0,0.0,0.0,2564,10556
2020-01-21 03:00:00,5580.0,2598.1630789302035,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,2202,10482
2020-01-21 04:00:00,5580.0,2579.1630789302026,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,2125,10463
2020-01-21 05:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,209.9630789302028,0.0,0.0,0.0,0.0,2420,10702
2020-01-21 06:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,1880.9630789302023,0.0,0.0,0.0,0.0,1943,12373
2020-01-21 07:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,1472.9630789302028,0.0,0.0,0.0,0.0,3323,11965
2020-01-21 08:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,1021.9630789302022,0.0,0.0,0.0,0.0,3958,11514
2020-01-21 09:00:00,5580.0,2608.2000000000003,2160.0,58.5,85.5,1610.9630789302028,0.0,0.0,0.0,0.0,3253,12103
2020-01-21 10:00:00,5580.0,2608.1999999999994,2160.0,58.5,85.5,56.963078930203096,0.0,0.0,0.0,0.0,4592,10549
2020-01-21 11:00:00,5580.0,2166.1630789302035,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4937,10050
2020-01-21 12:00:00,5580.0,1847.1630789302035,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,5019,9731
2020-01-21 13:00:00,5580.0,1479.6000000000008,2160.0,58.5,85.5,142.56307893020266,0.0,0.0,0.0,0.0,4831,9506
2020-01-21 14:00:00,5580.0,1334.1630789302026,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4746,9218
2020-01-21 15:00:00,5580.0,963.163078930202,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4824,8847
2020-01-21 16:00:00,5580.0,1199.1630789302023,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4537,9083
2020-01-21 17:00:00,5580.0,2100.1630789302035,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,4152,9984
2020-01-21 18:00:00,5580.0,2608.2,2160.0,58.5,85.5,894.9630789302024,0.0,0.0,0.0,0.0,3591,11387
2020-01-21 19:00:00,5580.0,2608.2,2160.0,58.5,85.5,360.9630789302026,0.0,0.0,0.0,0.0,3865,10853
2020-01-21 20:00:00,5580.0,2608.2,2160.0,58.5,85.5,863.9630789302024,0.0,0.0,0.0,0.0,2690,11356
2020-01-21 21:00:00,5580.0,2608.2,2160.0,58.5,85.5,487.9630789302024,0.0,0.0,0.0,0.0,2487,10980
2020-01-21 22:00:00,5580.0,2183.1630789302026,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,3549,10067
2020-01-21 23:00:00,5580.0,2252.1630789302026,2160.0,58.5,85.5,0.0,0.0,0.0,0.0,0.0,3564,10136
2020-05-20 00:00:00,5403.163078930203,2.2737367544323207e-14,0.0,0.0,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,3630,5403
2020-05-20 01:00:00,5062.163078930203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605,5062
2020-05-20 02:00:00,5257.163078930203,0.0,0.0,0.0,1.1368683772161605e-13,0.0,0.0,0.0,0.0,0.0,3113,5257
2020-05-20 03:00:00,1860.0,2.728484105318784e-13,0.0,0.0,4.547473508864641e-13,2420.163078930202,0.0,0.0,0.0,0.0,3725,4280
2020-05-20 04:00:00,5388.163078930203,5.456968210637569e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2581,5388
2020-05-20 05:00:00,4538.163078930203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849,4538
2020-05-20 06:00:00,5580.0,5.456968210637569e-13,0.0,0.0,0.0,212.1630789302028,0.0,0.0,0.0,0.0,3474,5792
2020-05-20 07:00:00,5580.0,9.094947017729282e-13,0.0,0.0,0.0,404.1630789302021,0.0,0.0,0.0,0.0,4128,5984
2020-05-20 08:00:00,5580.0,0.0,0.0,0.0,0.0,623.1630789302031,0.0,0.0,0.0,0.0,4275,6203
2020-05-20 09:00:00,5580.0,5.456968210637569e-13,0.0,0.0,0.0,439.1630789302024,0.0,0.0,0.0,0.0,4598,6019
2020-05-20 10:00:00,5580.0,5.456968210637569e-13,0.0,0.0,0.0,444.1630789302026,0.0,0.0,0.0,0.0,4574,6024
2020-05-20 11:00:00,1860.0,9.094947017729282e-13,0.0,0.0,0.0,4159.163078930202,0.0,0.0,0.0,0.0,4590,6019
2020-05-20 12:00:00,1860.0,0.0,0.0,0.0,0.0,3974.1630789302026,0.0,0.0,0.0,0.0,4759,5834
2020-05-20 13:00:00,5580.0,0.0,0.0,0.0,0.0,439.1630789302026,0.0,0.0,0.0,0.0,4272,6019
2020-05-20 14:00:00,1860.0,5.456968210637569e-13,0.0,0.0,0.0,4271.163078930203,0.0,0.0,0.0,0.0,3834,6131
2020-05-20 15:00:00,5580.0,5.456968210637569e-13,0.0,0.0,0.0,371.1630789302028,0.0,0.0,0.0,0.0,3589,5951
2020-05-20 16:00:00,5580.0,0.0,0.0,0.0,0.0,45.16307893020291,0.0,0.0,0.0,0.0,3565,5625
2020-05-20 17:00:00,4871.163078930203,5.456968210637569e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4201,4871
2020-05-20 18:00:00,4597.163078930202,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4689,4597
2020-05-20 19:00:00,4754.1630789302035,3.4106051316484814e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4468,4754
2020-05-20 20:00:00,5109.163078930203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734,5109
2020-05-20 21:00:00,5090.163078930202,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3695,5090
2020-05-20 22:00:00,5293.163078930203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940,5293
2020-05-20 23:00:00,5397.163078930202,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4015,5397
2020-05-21 00:00:00,4865.163078930203,2.728484105318785e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869,4865
2020-05-21 01:00:00,4482.163078930203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840,4482
2020-05-21 02:00:00,4162.163078930203,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3837,4162
2020-05-21 03:00:00,3580.1630789302026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4002,3580
2020-05-21 04:00:00,3337.163078930202,2.728484105318785e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4109,3337
2020-05-21 05:00:00,3256.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385,3256
2020-05-21 06:00:00,3577.1630789302026,9.09494701772928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4379,3577
2020-05-21 07:00:00,3979.163078930202,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4449,3979
2020-05-21 08:00:00,3895.163078930202,2.728484105318785e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5067,3895
2020-05-21 09:00:00,4150.163078930203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5171,4150
2020-05-21 10:00:00,3754.163078930202,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5597,3754
2020-05-21 11:00:00,1860.0,4.547473508864642e-13,0.0,0.0,0.0,1826.1630789302008,0.0,0.0,0.0,0.0,5687,3686
2020-05-21 12:00:00,1860.0,2.728484105318785e-13,0.0,0.0,0.0,1780.1630789302023,0.0,0.0,0.0,0.0,5898,3640
2020-05-21 13:00:00,3116.163078930202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6019,3116
2020-05-21 14:00:00,2988.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5786,2988
2020-05-21 15:00:00,1860.0,9.09494701772928e-14,0.0,0.0,0.0,1074.1630789302017,0.0,0.0,0.0,0.0,5420,2934
2020-05-21 16:00:00,3017.163078930202,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5065,3017
2020-05-21 17:00:00,2928.1630789302026,-2.728484105318785e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5123,2928
2020-05-21 18:00:00,3233.163078930202,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5098,3233
2020-05-21 19:00:00,3433.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4894,3433
2020-05-21 20:00:00,3240.163078930202,2.728484105318785e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4815,3240
2020-05-21 21:00:00,3461.1630789302017,2.728484105318785e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4559,3461
2020-05-21 22:00:00,4195.163078930203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325,4195
2020-05-21 23:00:00,4350.163078930203,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4442,4350
2020-05-22 00:00:00,3327.1630789302017,6.821210263296964e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4873,3327
2020-05-22 01:00:00,3582.163078930226,-2.4283508537337183e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4183,3582
2020-05-22 02:00:00,3197.1630789302017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191,3197
2020-05-22 03:00:00,2854.163078930202,-9.09494701772928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070,2854
2020-05-22 04:00:00,2761.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3922,2761
2020-05-22 05:00:00,3068.163078930202,9.09494701772928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606,3068
2020-05-22 06:00:00,1860.0,9.09494701772928e-14,0.0,0.0,0.0,1116.163078930202,0.0,0.0,0.0,0.0,3717,2976
2020-05-22 07:00:00,2918.163078930202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4004,2918
2020-05-22 08:00:00,3089.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4285,3089
2020-05-22 09:00:00,1860.0,0.0,0.0,0.0,0.0,1494.163078930202,0.0,0.0,0.0,0.0,4460,3354
2020-05-22 10:00:00,3615.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444,3615
2020-05-22 11:00:00,3721.1630789302017,9.09494701772928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4505,3721
2020-05-22 12:00:00,4014.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4501,4014
2020-05-22 13:00:00,3782.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266,3782
2020-05-22 14:00:00,3596.1630789302017,9.09494701772928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4022,3596
2020-05-22 15:00:00,3428.1630789302017,9.09494701772928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816,3428
2020-05-22 16:00:00,3132.1630789302017,2.728484105318785e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903,3132
2020-05-22 17:00:00,3179.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900,3179
2020-05-22 18:00:00,3794.1630789302017,9.09494701772928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697,3794
2020-05-22 19:00:00,4078.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680,4078
2020-05-22 20:00:00,3951.1630789302017,9.09494701772928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3712,3951
2020-05-22 21:00:00,4287.163078930203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3357,4287
2020-05-22 22:00:00,4607.163078930202,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3484,4607
2020-05-22 23:00:00,3600.0,4.547473508864642e-13,0.0,0.0,0.0,1158.1630789302026,0.0,0.0,0.0,0.0,3568,4758
2020-05-23 00:00:00,3600.0,9.094947017729285e-14,0.0,0.0,0.0,1171.1630789302028,0.0,0.0,0.0,0.0,3052,4771
2020-05-23 01:00:00,3366.756904953957,-2.7284841053187856e-13,0.0,0.0,0.0,1358.4061739762456,0.0,0.0,0.0,0.0,2667,4725
2020-05-23 02:00:00,3600.0,0.0,0.0,0.0,0.0,545.1630789302028,0.0,0.0,0.0,0.0,2878,4145
2020-05-23 03:00:00,3319.163078930202,9.09494701772928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252,3319
2020-05-23 04:00:00,1913.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4426,1913
2020-05-23 05:00:00,2204.1630789302017,3.637978807091712e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4095,2204
2020-05-23 06:00:00,2113.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4206,2113
2020-05-23 07:00:00,1980.0,4.547473508864642e-13,0.0,0.0,0.0,122.16307893020188,0.0,0.0,0.0,0.0,4469,2102
2020-05-23 08:00:00,1980.0,9.09494701772928e-14,0.0,0.0,0.0,462.1630789302022,0.0,0.0,0.0,0.0,4586,2442
2020-05-23 09:00:00,1980.0,4.547473508864642e-13,0.0,0.0,0.0,856.1630789302017,0.0,0.0,0.0,0.0,4617,2836
2020-05-23 10:00:00,1649.1630789302021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6027,1649
2020-05-23 11:00:00,1339.163078930202,2.2737367544323207e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6507,1339
2020-05-23 12:00:00,1980.0,4.547473508864642e-13,0.0,0.0,0.0,347.1630789302016,0.0,0.0,0.0,0.0,5787,2327
2020-05-23 13:00:00,810.0,4.547473508864642e-13,0.0,0.0,0.0,825.1630789302017,0.0,0.0,0.0,0.0,6054,1635
2020-05-23 14:00:00,810.0,4.547473508864642e-13,0.0,0.0,0.0,432.1630789302016,0.0,0.0,0.0,0.0,6051,1242
2020-05-23 15:00:00,717.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6263,717
2020-05-23 16:00:00,810.0,4.547473508864642e-13,0.0,0.0,0.0,539.1630789302017,0.0,0.0,0.0,0.0,5441,1349
2020-05-23 17:00:00,699.1630789302021,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6108,699
2020-05-23 18:00:00,810.0,4.547473508864642e-13,0.0,0.0,0.0,1199.1630789302017,0.0,0.0,0.0,0.0,5130,2009
2020-05-23 19:00:00,1620.0,0.0,0.0,0.0,0.0,737.163078930202,0.0,0.0,0.0,0.0,5019,2357
2020-05-23 20:00:00,1620.0,4.547473508864642e-13,0.0,0.0,0.0,720.1630789302017,0.0,0.0,0.0,0.0,4925,2340
2020-05-23 21:00:00,1547.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5665,1547
2020-05-23 22:00:00,1620.0,4.547473508864642e-13,0.0,0.0,0.0,1408.163078930202,0.0,0.0,0.0,0.0,4697,3028
2020-05-23 23:00:00,1620.0,4.547473508864642e-13,0.0,0.0,0.0,852.1630789302017,0.0,0.0,0.0,0.0,5501,2472
2020-05-24 00:00:00,2790.0,0.0,0.0,0.0,0.0,371.1630789302019,0.0,0.0,0.0,0.0,4454,3161
2020-05-24 01:00:00,2790.0,9.09494701772928e-14,0.0,0.0,0.0,175.16307893020178,0.0,0.0,0.0,0.0,4304,2965
2020-05-24 02:00:00,2790.0,4.547473508864642e-13,0.0,0.0,0.0,24.163078930201664,0.0,0.0,0.0,0.0,4155,2814
2020-05-24 03:00:00,2264.163078930202,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4324,2264
2020-05-24 04:00:00,2180.163078930202,2.728484105318785e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4378,2180
2020-05-24 05:00:00,2790.0,4.547473508864642e-13,0.0,0.0,0.0,123.16307893020166,0.0,0.0,0.0,0.0,4097,2913
2020-05-24 06:00:00,3600.0,4.547473508864642e-13,0.0,0.0,0.0,360.16307893020166,0.0,0.0,0.0,0.0,3887,3960
2020-05-24 07:00:00,4410.0,4.547473508864642e-13,0.0,0.0,0.0,303.16307893020166,0.0,0.0,0.0,0.0,3992,4713
2020-05-24 08:00:00,4410.0,0.0,0.0,0.0,0.0,626.1630789302028,0.0,0.0,0.0,0.0,4156,5036
2020-05-24 09:00:00,4410.0,0.0,0.0,0.0,0.0,829.1630789302029,0.0,0.0,0.0,0.0,4240,5239
2020-05-24 10:00:00,4410.0,4.547473508864642e-13,0.0,0.0,0.0,964.1630789302023,0.0,0.0,0.0,0.0,4205,5374
2020-05-24 11:00:00,4410.0,4.547473508864642e-13,0.0,0.0,0.0,1054.1630789302026,0.0,0.0,0.0,0.0,4268,5464
2020-05-24 12:00:00,4410.0,4.547473508864642e-13,0.0,0.0,0.0,1419.1630789302026,0.0,0.0,0.0,0.0,3976,5829
2020-05-24 13:00:00,5580.0,2.728484105318785e-13,0.0,0.0,0.0,82.16307893020293,0.0,0.0,0.0,0.0,3980,5662
2020-05-24 14:00:00,5580.0,4.547473508864642e-13,0.0,0.0,0.0,160.1630789302025,0.0,0.0,0.0,0.0,3724,5740
2020-05-24 15:00:00,5529.163078930203,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3635,5529
2020-05-24 16:00:00,5189.163078930203,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737,5189
2020-05-24 17:00:00,4705.163078930202,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4095,4705
2020-05-24 18:00:00,4683.163078930202,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355,4683
2020-05-24 19:00:00,4627.163078930202,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4394,4627
2020-05-24 20:00:00,4016.1630789302017,4.547473508864642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4436,4016
2020-05-24 21:00:00,3654.163078930202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4553,3654
2020-05-24 22:00:00,4108.163078930202,2.728484105318785e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446,4108
